SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
165189,11/26/2020,Andaman and Nicobar Islands,India,4/2/2021,4682,61,4491
165190,11/26/2020,Andhra Pradesh,India,4/2/2021,865705,6970,846120
165207,11/26/2020,Arunachal Pradesh,India,4/2/2021,16204,49,15229
165208,11/26/2020,Assam,India,4/2/2021,212171,978,207908
165230,11/26/2020,Bihar,India,4/2/2021,232235,1243,225602
165264,11/26/2020,Chandigarh,India,4/2/2021,17051,270,15612
165271,11/26/2020,Chhattisgarh,India,4/2/2021,230956,2801,204198
165290,11/26/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3328,2,3293
165294,11/26/2020,Delhi,India,4/2/2021,551262,8811,503717
165330,11/26/2020,Goa,India,4/2/2021,47341,685,45340
165346,11/26/2020,Gujarat,India,4/2/2021,203509,3922,185058
165352,11/26/2020,Haryana,India,4/2/2021,226611,2316,203517
165359,11/26/2020,Himachal Pradesh,India,4/2/2021,37497,599,29020
165385,11/26/2020,Jammu and Kashmir,India,4/2/2021,108306,1668,101363
165388,11/26/2020,Jharkhand,India,4/2/2021,108388,961,105258
165406,11/26/2020,Karnataka,India,4/2/2021,879560,11726,842499
165409,11/26/2020,Kerala,India,4/2/2021,583741,2148,516978
165434,11/26/2020,Ladakh,India,4/2/2021,8228,113,7154
165435,11/26/2020,Lakshadweep,India,4/2/2021,0,0,0
165455,11/26/2020,Madhya Pradesh,India,4/2/2021,199952,3209,182544
165461,11/26/2020,Maharashtra,India,4/2/2021,1802365,46813,1668538
165463,11/26/2020,Manipur,India,4/2/2021,24292,249,20798
165476,11/26/2020,Meghalaya,India,4/2/2021,11581,110,10524
165490,11/26/2020,Mizoram,India,4/2/2021,3788,5,3352
165502,11/26/2020,Nagaland,India,4/2/2021,11060,63,9595
165546,11/26/2020,Odisha,India,4/2/2021,316645,1704,308839
165580,11/26/2020,Puducherry,India,4/2/2021,36840,609,35687
165584,11/26/2020,Punjab,India,4/2/2021,149278,4710,137089
165594,11/26/2020,Rajasthan,India,4/2/2021,256947,2237,227408
165643,11/26/2020,Sikkim,India,4/2/2021,4871,102,4501
165664,11/26/2020,Tamil Nadu,India,4/2/2021,776174,11669,753332
165668,11/26/2020,Telangana,India,4/2/2021,267665,1448,255378
165685,11/26/2020,Tripura,India,4/2/2021,32610,370,31499
165700,11/26/2020,Unknown,India,4/2/2021,0,0,0
165711,11/26/2020,Uttar Pradesh,India,4/2/2021,535449,7674,502353
165712,11/26/2020,Uttarakhand,India,4/2/2021,72997,1196,67119
165739,11/26/2020,West Bengal,India,4/2/2021,470498,8224,437604
165952,11/27/2020,Andaman and Nicobar Islands,India,4/2/2021,4689,61,4508
165953,11/27/2020,Andhra Pradesh,India,4/2/2021,866438,6976,847325
165970,11/27/2020,Arunachal Pradesh,India,4/2/2021,16231,50,15270
165971,11/27/2020,Assam,India,4/2/2021,212320,980,208068
165993,11/27/2020,Bihar,India,4/2/2021,232916,1248,226267
166027,11/27/2020,Chandigarh,India,4/2/2021,17157,270,15697
166034,11/27/2020,Chhattisgarh,India,4/2/2021,232835,2813,208183
166053,11/27/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3330,2,3301
166057,11/27/2020,Delhi,India,4/2/2021,556744,8909,509654
166093,11/27/2020,Goa,India,4/2/2021,47491,686,45492
166109,11/27/2020,Gujarat,India,4/2/2021,205116,3938,186446
166115,11/27/2020,Haryana,India,4/2/2021,228746,2345,206001
166122,11/27/2020,Himachal Pradesh,India,4/2/2021,38327,612,29510
166148,11/27/2020,Jammu and Kashmir,India,4/2/2021,108871,1676,101959
166151,11/27/2020,Jharkhand,India,4/2/2021,108577,962,105453
166169,11/27/2020,Karnataka,India,4/2/2021,881086,11738,843950
166172,11/27/2020,Kerala,India,4/2/2021,587707,2171,521522
166197,11/27/2020,Ladakh,India,4/2/2021,8272,114,7254
166198,11/27/2020,Lakshadweep,India,4/2/2021,0,0,0
166218,11/27/2020,Madhya Pradesh,India,4/2/2021,201597,3224,183696
166224,11/27/2020,Maharashtra,India,4/2/2021,1808550,46898,1672627
166226,11/27/2020,Manipur,India,4/2/2021,24514,256,21006
166239,11/27/2020,Meghalaya,India,4/2/2021,11633,110,10606
166253,11/27/2020,Mizoram,India,4/2/2021,3806,5,3367
166265,11/27/2020,Nagaland,India,4/2/2021,11091,64,9805
166309,11/27/2020,Odisha,India,4/2/2021,317239,1718,309747
166343,11/27/2020,Puducherry,India,4/2/2021,36856,609,35733
166347,11/27/2020,Punjab,India,4/2/2021,150086,4737,137630
166357,11/27/2020,Rajasthan,India,4/2/2021,260040,2255,229602
166406,11/27/2020,Sikkim,India,4/2/2021,4908,103,4541
166427,11/27/2020,Tamil Nadu,India,4/2/2021,777616,11681,754826
166431,11/27/2020,Telangana,India,4/2/2021,268418,1451,256330
166448,11/27/2020,Tripura,India,4/2/2021,32641,370,31568
166463,11/27/2020,Unknown,India,4/2/2021,0,0,0
166474,11/27/2020,Uttar Pradesh,India,4/2/2021,537747,7697,504411
166475,11/27/2020,Uttarakhand,India,4/2/2021,73527,1201,67514
166502,11/27/2020,West Bengal,India,4/2/2021,473987,8270,441100
166715,11/28/2020,Andaman and Nicobar Islands,India,4/2/2021,4698,61,4518
166716,11/28/2020,Andhra Pradesh,India,4/2/2021,867063,6981,848511
166733,11/28/2020,Arunachal Pradesh,India,4/2/2021,16262,51,15323
166734,11/28/2020,Assam,India,4/2/2021,212483,980,208190
166756,11/28/2020,Bihar,India,4/2/2021,233572,1253,226939
166790,11/28/2020,Chandigarh,India,4/2/2021,17246,274,15857
166797,11/28/2020,Chhattisgarh,India,4/2/2021,234725,2830,210917
166816,11/28/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3330,2,3305
166820,11/28/2020,Delhi,India,4/2/2021,561742,8998,516166
166856,11/28/2020,Goa,India,4/2/2021,47689,686,45655
166872,11/28/2020,Gujarat,India,4/2/2021,206714,3953,187969
166878,11/28/2020,Haryana,India,4/2/2021,230713,2375,208422
166885,11/28/2020,Himachal Pradesh,India,4/2/2021,38977,623,29780
166911,11/28/2020,Jammu and Kashmir,India,4/2/2021,109383,1680,102591
166914,11/28/2020,Jharkhand,India,4/2/2021,108786,963,105669
166932,11/28/2020,Karnataka,India,4/2/2021,882608,11750,846082
166935,11/28/2020,Kerala,India,4/2/2021,593957,2196,526797
166960,11/28/2020,Ladakh,India,4/2/2021,8328,116,7327
166961,11/28/2020,Lakshadweep,India,4/2/2021,0,0,0
166981,11/28/2020,Madhya Pradesh,India,4/2/2021,203231,3237,185013
166987,11/28/2020,Maharashtra,India,4/2/2021,1814515,46986,1676564
166989,11/28/2020,Manipur,India,4/2/2021,24749,263,21203
167002,11/28/2020,Meghalaya,India,4/2/2021,11704,111,10735
167016,11/28/2020,Mizoram,India,4/2/2021,3822,5,3425
167028,11/28/2020,Nagaland,India,4/2/2021,11115,64,9830
167072,11/28/2020,Odisha,India,4/2/2021,317789,1730,310549
167106,11/28/2020,Puducherry,India,4/2/2021,36902,609,35774
167110,11/28/2020,Punjab,India,4/2/2021,150805,4765,138206
167120,11/28/2020,Rajasthan,India,4/2/2021,262805,2274,231780
167169,11/28/2020,Sikkim,India,4/2/2021,4967,107,4572
167190,11/28/2020,Tamil Nadu,India,4/2/2021,779046,11694,756279
167194,11/28/2020,Telangana,India,4/2/2021,269223,1455,257278
167211,11/28/2020,Tripura,India,4/2/2021,32674,370,31655
167226,11/28/2020,Unknown,India,4/2/2021,0,0,0
167237,11/28/2020,Uttar Pradesh,India,4/2/2021,539899,7718,506938
167238,11/28/2020,Uttarakhand,India,4/2/2021,73951,1214,67861
167265,11/28/2020,West Bengal,India,4/2/2021,477446,8322,444587
167478,11/29/2020,Andaman and Nicobar Islands,India,4/2/2021,4704,61,4537
167479,11/29/2020,Andhra Pradesh,India,4/2/2021,867683,6988,852298
167496,11/29/2020,Arunachal Pradesh,India,4/2/2021,16269,54,15364
167497,11/29/2020,Assam,India,4/2/2021,212617,981,208286
167519,11/29/2020,Bihar,India,4/2/2021,234119,1259,227456
167553,11/29/2020,Chandigarh,India,4/2/2021,17342,276,15926
167560,11/29/2020,Chhattisgarh,India,4/2/2021,235998,2840,212517
167579,11/29/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3332,2,3308
167583,11/29/2020,Delhi,India,4/2/2021,566648,9066,522491
167619,11/29/2020,Goa,India,4/2/2021,47804,687,45790
167635,11/29/2020,Gujarat,India,4/2/2021,208278,3969,189420
167641,11/29/2020,Haryana,India,4/2/2021,232522,2401,211216
167648,11/29/2020,Himachal Pradesh,India,4/2/2021,40003,635,30724
167674,11/29/2020,Jammu and Kashmir,India,4/2/2021,109854,1685,103082
167677,11/29/2020,Jharkhand,India,4/2/2021,108984,963,105883
167695,11/29/2020,Karnataka,India,4/2/2021,883899,11765,847612
167698,11/29/2020,Kerala,India,4/2/2021,599600,2223,532658
167723,11/29/2020,Ladakh,India,4/2/2021,8403,116,7409
167724,11/29/2020,Lakshadweep,India,4/2/2021,0,0,0
167744,11/29/2020,Madhya Pradesh,India,4/2/2021,204745,3250,186521
167750,11/29/2020,Maharashtra,India,4/2/2021,1820059,47071,1680926
167752,11/29/2020,Manipur,India,4/2/2021,24910,273,21401
167765,11/29/2020,Meghalaya,India,4/2/2021,11740,111,10861
167779,11/29/2020,Mizoram,India,4/2/2021,3826,5,3440
167791,11/29/2020,Nagaland,India,4/2/2021,11159,64,10005
167835,11/29/2020,Odisha,India,4/2/2021,318307,1734,311256
167869,11/29/2020,Puducherry,India,4/2/2021,36935,609,35846
167873,11/29/2020,Punjab,India,4/2/2021,151538,4780,138870
167883,11/29/2020,Rajasthan,India,4/2/2021,265386,2292,234336
167932,11/29/2020,Sikkim,India,4/2/2021,4985,108,4609
167953,11/29/2020,Tamil Nadu,India,4/2/2021,780505,11703,757750
167957,11/29/2020,Telangana,India,4/2/2021,269816,1458,258336
167974,11/29/2020,Tripura,India,4/2/2021,32695,370,31730
167989,11/29/2020,Unknown,India,4/2/2021,0,0,0
168000,11/29/2020,Uttar Pradesh,India,4/2/2021,541873,7742,509556
168001,11/29/2020,Uttarakhand,India,4/2/2021,74340,1222,68148
168028,11/29/2020,West Bengal,India,4/2/2021,480813,8376,448032
168241,11/30/2020,Andaman and Nicobar Islands,India,4/2/2021,4710,61,4550
168242,11/30/2020,Andhra Pradesh,India,4/2/2021,868064,6992,853232
168259,11/30/2020,Arunachal Pradesh,India,4/2/2021,16282,54,15411
168260,11/30/2020,Assam,India,4/2/2021,212776,981,208396
168282,11/30/2020,Bihar,India,4/2/2021,234610,1264,227987
168316,11/30/2020,Chandigarh,India,4/2/2021,17409,277,16070
168323,11/30/2020,Chhattisgarh,India,4/2/2021,237322,2861,214826
168342,11/30/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3332,2,3314
168346,11/30/2020,Delhi,India,4/2/2021,570374,9174,528315
168382,11/30/2020,Goa,India,4/2/2021,47963,688,45940
168398,11/30/2020,Gujarat,India,4/2/2021,209780,3989,190821
168404,11/30/2020,Haryana,India,4/2/2021,234126,2428,213336
168411,11/30/2020,Himachal Pradesh,India,4/2/2021,40518,645,31584
168437,11/30/2020,Jammu and Kashmir,India,4/2/2021,110224,1694,103565
168440,11/30/2020,Jharkhand,India,4/2/2021,109151,964,106171
168458,11/30/2020,Karnataka,India,4/2/2021,884897,11778,849821
168461,11/30/2020,Kerala,India,4/2/2021,602982,2244,538713
168486,11/30/2020,Ladakh,India,4/2/2021,8415,117,7489
168487,11/30/2020,Lakshadweep,India,4/2/2021,0,0,0
168507,11/30/2020,Madhya Pradesh,India,4/2/2021,206128,3260,188097
168513,11/30/2020,Maharashtra,India,4/2/2021,1823896,47151,1685122
168515,11/30/2020,Manipur,India,4/2/2021,25045,281,21566
168528,11/30/2020,Meghalaya,India,4/2/2021,11810,111,10936
168542,11/30/2020,Mizoram,India,4/2/2021,3847,5,3499
168554,11/30/2020,Nagaland,India,4/2/2021,11186,64,10194
168598,11/30/2020,Odisha,India,4/2/2021,318725,1739,312065
168632,11/30/2020,Puducherry,India,4/2/2021,36968,610,35898
168636,11/30/2020,Punjab,India,4/2/2021,152091,4807,139442
168646,11/30/2020,Rajasthan,India,4/2/2021,268063,2312,237098
168695,11/30/2020,Sikkim,India,4/2/2021,4989,109,4632
168716,11/30/2020,Tamil Nadu,India,4/2/2021,781915,11712,759206
168720,11/30/2020,Telangana,India,4/2/2021,270318,1461,259230
168737,11/30/2020,Tripura,India,4/2/2021,32726,370,31764
168752,11/30/2020,Unknown,India,4/2/2021,0,0,0
168763,11/30/2020,Uttar Pradesh,India,4/2/2021,543888,7761,512028
168764,11/30/2020,Uttarakhand,India,4/2/2021,74795,1231,68505
168791,11/30/2020,West Bengal,India,4/2/2021,483484,8424,450762
169004,12/1/2020,Andaman and Nicobar Islands,India,4/2/2021,4718,61,4566
169005,12/1/2020,Andhra Pradesh,India,4/2/2021,868749,6996,854326
169022,12/1/2020,Arunachal Pradesh,India,4/2/2021,16296,54,15456
169023,12/1/2020,Assam,India,4/2/2021,212998,981,208531
169045,12/1/2020,Bihar,India,4/2/2021,235152,1268,228316
169079,12/1/2020,Chandigarh,India,4/2/2021,17537,278,16173
169086,12/1/2020,Chhattisgarh,India,4/2/2021,239215,2892,216990
169105,12/1/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3334,2,3317
169109,12/1/2020,Delhi,India,4/2/2021,574380,9260,533351
169145,12/1/2020,Goa,India,4/2/2021,48124,690,46068
169161,12/1/2020,Gujarat,India,4/2/2021,211257,4004,192368
169167,12/1/2020,Haryana,India,4/2/2021,235997,2456,215797
169174,12/1/2020,Himachal Pradesh,India,4/2/2021,41227,666,32343
169200,12/1/2020,Jammu and Kashmir,India,4/2/2021,110678,1702,104068
169203,12/1/2020,Jharkhand,India,4/2/2021,109332,969,106398
169221,12/1/2020,Karnataka,India,4/2/2021,886227,11792,850707
169224,12/1/2020,Kerala,India,4/2/2021,608357,2270,544864
169249,12/1/2020,Ladakh,India,4/2/2021,8477,119,7565
169250,12/1/2020,Lakshadweep,India,4/2/2021,0,0,0
169270,12/1/2020,Madhya Pradesh,India,4/2/2021,207485,3270,189780
169276,12/1/2020,Maharashtra,India,4/2/2021,1828826,47246,1691412
169278,12/1/2020,Manipur,India,4/2/2021,25243,289,21718
169291,12/1/2020,Meghalaya,India,4/2/2021,11875,112,11094
169305,12/1/2020,Mizoram,India,4/2/2021,3869,6,3572
169317,12/1/2020,Nagaland,India,4/2/2021,11209,64,10302
169361,12/1/2020,Odisha,India,4/2/2021,319103,1744,312734
169395,12/1/2020,Puducherry,India,4/2/2021,37020,611,35970
169399,12/1/2020,Punjab,India,4/2/2021,152709,4821,140254
169409,12/1/2020,Rajasthan,India,4/2/2021,270410,2331,240105
169458,12/1/2020,Sikkim,India,4/2/2021,5031,110,4637
169479,12/1/2020,Tamil Nadu,India,4/2/2021,783319,11722,760617
169483,12/1/2020,Telangana,India,4/2/2021,270883,1462,260155
169500,12/1/2020,Tripura,India,4/2/2021,32764,372,31821
169515,12/1/2020,Unknown,India,4/2/2021,0,0,0
169526,12/1/2020,Uttar Pradesh,India,4/2/2021,545545,7788,514087
169527,12/1/2020,Uttarakhand,India,4/2/2021,75268,1238,69083
169554,12/1/2020,West Bengal,India,4/2/2021,486799,8476,454102
169767,12/2/2020,Andaman and Nicobar Islands,India,4/2/2021,4723,61,4583
169768,12/2/2020,Andhra Pradesh,India,4/2/2021,869412,7003,855485
169785,12/2/2020,Arunachal Pradesh,India,4/2/2021,16320,54,15488
169786,12/2/2020,Assam,India,4/2/2021,213171,983,208669
169808,12/2/2020,Bihar,India,4/2/2021,235839,1274,228797
169842,12/2/2020,Chandigarh,India,4/2/2021,17642,281,16279
169849,12/2/2020,Chhattisgarh,India,4/2/2021,240863,2919,218195
169868,12/2/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3340,2,3322
169872,12/2/2020,Delhi,India,4/2/2021,578324,9342,538680
169908,12/2/2020,Goa,India,4/2/2021,48241,693,46132
169924,12/2/2020,Gujarat,India,4/2/2021,212769,4018,193938
169930,12/2/2020,Haryana,India,4/2/2021,237604,2488,218443
169937,12/2/2020,Himachal Pradesh,India,4/2/2021,41860,677,33370
169963,12/2/2020,Jammu and Kashmir,India,4/2/2021,111130,1708,104471
169966,12/2/2020,Jharkhand,India,4/2/2021,109538,971,106660
169984,12/2/2020,Karnataka,India,4/2/2021,887667,11808,851690
169987,12/2/2020,Kerala,India,4/2/2021,614673,2298,550788
170012,12/2/2020,Ladakh,India,4/2/2021,8623,119,7642
170013,12/2/2020,Lakshadweep,India,4/2/2021,0,0,0
170033,12/2/2020,Madhya Pradesh,India,4/2/2021,208924,3287,191618
170039,12/2/2020,Maharashtra,India,4/2/2021,1832176,47357,1695208
170041,12/2/2020,Manipur,India,4/2/2021,25390,291,21937
170054,12/2/2020,Meghalaya,India,4/2/2021,11954,114,11154
170068,12/2/2020,Mizoram,India,4/2/2021,3881,6,3584
170080,12/2/2020,Nagaland,India,4/2/2021,11254,64,10467
170124,12/2/2020,Odisha,India,4/2/2021,319583,1750,313394
170158,12/2/2020,Puducherry,India,4/2/2021,37079,612,36035
170162,12/2/2020,Punjab,India,4/2/2021,153308,4842,140772
170172,12/2/2020,Rajasthan,India,4/2/2021,272400,2350,243340
170221,12/2/2020,Sikkim,India,4/2/2021,5072,111,4661
170242,12/2/2020,Tamil Nadu,India,4/2/2021,784747,11733,762015
170246,12/2/2020,Telangana,India,4/2/2021,271492,1465,261028
170263,12/2/2020,Tripura,India,4/2/2021,32803,372,31879
170278,12/2/2020,Unknown,India,4/2/2021,0,0,0
170289,12/2/2020,Uttar Pradesh,India,4/2/2021,547308,7817,516694
170290,12/2/2020,Uttarakhand,India,4/2/2021,75784,1251,69578
170317,12/2/2020,West Bengal,India,4/2/2021,490070,8527,457377
170530,12/3/2020,Andaman and Nicobar Islands,India,4/2/2021,4729,61,4597
170531,12/3/2020,Andhra Pradesh,India,4/2/2021,870076,7014,856320
170548,12/3/2020,Arunachal Pradesh,India,4/2/2021,16348,54,15525
170549,12/3/2020,Assam,India,4/2/2021,213336,985,208846
170571,12/3/2020,Bihar,India,4/2/2021,236420,1281,229249
170605,12/3/2020,Chandigarh,India,4/2/2021,17717,284,16452
170612,12/3/2020,Chhattisgarh,India,4/2/2021,242418,2941,220177
170631,12/3/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3340,2,3324
170635,12/3/2020,Delhi,India,4/2/2021,582058,9424,543514
170671,12/3/2020,Goa,India,4/2/2021,48365,696,46251
170687,12/3/2020,Gujarat,India,4/2/2021,214309,4031,195365
170693,12/3/2020,Haryana,India,4/2/2021,239239,2520,221203
170700,12/3/2020,Himachal Pradesh,India,4/2/2021,42697,695,33914
170726,12/3/2020,Jammu and Kashmir,India,4/2/2021,111712,1718,104890
170729,12/3/2020,Jharkhand,India,4/2/2021,109771,977,106868
170747,12/3/2020,Karnataka,India,4/2/2021,889113,11821,852584
170750,12/3/2020,Kerala,India,4/2/2021,620049,2329,556378
170775,12/3/2020,Ladakh,India,4/2/2021,8691,119,7713
170776,12/3/2020,Lakshadweep,India,4/2/2021,0,0,0
170796,12/3/2020,Madhya Pradesh,India,4/2/2021,210374,3300,193187
170802,12/3/2020,Maharashtra,India,4/2/2021,1837358,47472,1703274
170804,12/3/2020,Manipur,India,4/2/2021,25536,294,22172
170817,12/3/2020,Meghalaya,India,4/2/2021,12005,116,11241
170831,12/3/2020,Mizoram,India,4/2/2021,3888,6,3647
170843,12/3/2020,Nagaland,India,4/2/2021,11283,64,10520
170887,12/3/2020,Odisha,India,4/2/2021,320017,1755,314023
170921,12/3/2020,Puducherry,India,4/2/2021,37119,613,36062
170925,12/3/2020,Punjab,India,4/2/2021,154064,4862,141478
170935,12/3/2020,Rajasthan,India,4/2/2021,274486,2370,246572
170984,12/3/2020,Sikkim,India,4/2/2021,5100,111,4669
171005,12/3/2020,Tamil Nadu,India,4/2/2021,786163,11747,763428
171009,12/3/2020,Telangana,India,4/2/2021,272123,1467,261830
171026,12/3/2020,Tripura,India,4/2/2021,32836,372,31947
171041,12/3/2020,Unknown,India,4/2/2021,0,0,0
171052,12/3/2020,Uttar Pradesh,India,4/2/2021,549228,7848,518390
171053,12/3/2020,Uttarakhand,India,4/2/2021,76275,1263,70045
171080,12/3/2020,West Bengal,India,4/2/2021,493316,8576,460634
171293,12/4/2020,Andaman and Nicobar Islands,India,4/2/2021,4742,61,4611
171294,12/4/2020,Andhra Pradesh,India,4/2/2021,870675,7020,857233
171311,12/4/2020,Arunachal Pradesh,India,4/2/2021,16367,55,15561
171312,12/4/2020,Assam,India,4/2/2021,213505,987,208967
171334,12/4/2020,Bihar,India,4/2/2021,237006,1287,229883
171368,12/4/2020,Chandigarh,India,4/2/2021,17828,287,16613
171375,12/4/2020,Chhattisgarh,India,4/2/2021,243997,2956,221690
171394,12/4/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3340,2,3326
171398,12/4/2020,Delhi,India,4/2/2021,586125,9497,548376
171434,12/4/2020,Goa,India,4/2/2021,48459,696,46375
171450,12/4/2020,Gujarat,India,4/2/2021,215819,4049,196992
171456,12/4/2020,Haryana,India,4/2/2021,240841,2539,223973
171463,12/4/2020,Himachal Pradesh,India,4/2/2021,43500,708,34492
171489,12/4/2020,Jammu and Kashmir,India,4/2/2021,112256,1730,105537
171492,12/4/2020,Jharkhand,India,4/2/2021,109990,978,107074
171510,12/4/2020,Karnataka,India,4/2/2021,890360,11834,853461
171513,12/4/2020,Kerala,India,4/2/2021,625767,2358,561874
171538,12/4/2020,Ladakh,India,4/2/2021,8732,120,7752
171539,12/4/2020,Lakshadweep,India,4/2/2021,0,0,0
171559,12/4/2020,Madhya Pradesh,India,4/2/2021,211698,3314,194743
171565,12/4/2020,Maharashtra,India,4/2/2021,1842587,47599,1710050
171567,12/4/2020,Manipur,India,4/2/2021,25691,295,22445
171580,12/4/2020,Meghalaya,India,4/2/2021,12067,118,11319
171594,12/4/2020,Mizoram,India,4/2/2021,3913,6,3690
171606,12/4/2020,Nagaland,India,4/2/2021,11305,65,10759
171650,12/4/2020,Odisha,India,4/2/2021,320394,1760,314665
171684,12/4/2020,Puducherry,India,4/2/2021,37165,614,36124
171688,12/4/2020,Punjab,India,4/2/2021,154788,4882,142121
171698,12/4/2020,Rajasthan,India,4/2/2021,276420,2389,249713
171747,12/4/2020,Sikkim,India,4/2/2021,5147,112,4677
171768,12/4/2020,Tamil Nadu,India,4/2/2021,787554,11762,764854
171772,12/4/2020,Telangana,India,4/2/2021,272719,1470,262751
171789,12/4/2020,Tripura,India,4/2/2021,32860,372,32009
171804,12/4/2020,Unknown,India,4/2/2021,0,0,0
171815,12/4/2020,Uttar Pradesh,India,4/2/2021,551179,7877,520637
171816,12/4/2020,Uttarakhand,India,4/2/2021,76893,1273,70626
171843,12/4/2020,West Bengal,India,4/2/2021,496522,8628,463849
172056,12/5/2020,Andaman and Nicobar Islands,India,4/2/2021,4747,61,4616
172057,12/5/2020,Andhra Pradesh,India,4/2/2021,871305,7024,858115
172074,12/5/2020,Arunachal Pradesh,India,4/2/2021,16384,55,15581
172075,12/5/2020,Assam,India,4/2/2021,213662,989,209130
172097,12/5/2020,Bihar,India,4/2/2021,237552,1292,230630
172131,12/5/2020,Chandigarh,India,4/2/2021,17926,289,16754
172138,12/5/2020,Chhattisgarh,India,4/2/2021,245580,2977,223070
172157,12/5/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3341,2,3326
172161,12/5/2020,Delhi,India,4/2/2021,589544,9574,553292
172197,12/5/2020,Goa,India,4/2/2021,48574,697,46493
172213,12/5/2020,Gujarat,India,4/2/2021,217333,4064,198527
172219,12/5/2020,Haryana,India,4/2/2021,242398,2564,226524
172226,12/5/2020,Himachal Pradesh,India,4/2/2021,44405,721,35437
172252,12/5/2020,Jammu and Kashmir,India,4/2/2021,112757,1742,106006
172255,12/5/2020,Jharkhand,India,4/2/2021,110186,979,107362
172273,12/5/2020,Karnataka,India,4/2/2021,891685,11846,854861
172276,12/5/2020,Kerala,India,4/2/2021,631615,2390,567694
172301,12/5/2020,Ladakh,India,4/2/2021,8840,120,7836
172302,12/5/2020,Lakshadweep,India,4/2/2021,0,0,0
172322,12/5/2020,Madhya Pradesh,India,4/2/2021,213050,3326,196192
172328,12/5/2020,Maharashtra,India,4/2/2021,1847509,47694,1715884
172330,12/5/2020,Manipur,India,4/2/2021,25857,299,22655
172343,12/5/2020,Meghalaya,India,4/2/2021,12164,118,11392
172357,12/5/2020,Mizoram,India,4/2/2021,3934,6,3708
172369,12/5/2020,Nagaland,India,4/2/2021,11340,65,10761
172413,12/5/2020,Odisha,India,4/2/2021,320803,1765,315270
172447,12/5/2020,Puducherry,India,4/2/2021,37209,614,36176
172451,12/5/2020,Punjab,India,4/2/2021,155424,4906,142791
172461,12/5/2020,Rajasthan,India,4/2/2021,278496,2409,252911
172510,12/5/2020,Sikkim,India,4/2/2021,5168,115,4686
172531,12/5/2020,Tamil Nadu,India,4/2/2021,788920,11777,766261
172535,12/5/2020,Telangana,India,4/2/2021,273341,1472,263744
172552,12/5/2020,Tripura,India,4/2/2021,32891,372,32068
172567,12/5/2020,Unknown,India,4/2/2021,0,0,0
172578,12/5/2020,Uttar Pradesh,India,4/2/2021,553012,7900,522867
172579,12/5/2020,Uttarakhand,India,4/2/2021,77573,1281,71116
172606,12/5/2020,West Bengal,India,4/2/2021,499697,8677,467056
172819,12/6/2020,Andaman and Nicobar Islands,India,4/2/2021,4758,61,4624
172820,12/6/2020,Andhra Pradesh,India,4/2/2021,871972,7033,859029
172837,12/6/2020,Arunachal Pradesh,India,4/2/2021,16395,55,15605
172838,12/6/2020,Assam,India,4/2/2021,213759,993,209214
172860,12/6/2020,Bihar,India,4/2/2021,238106,1295,231248
172894,12/6/2020,Chandigarh,India,4/2/2021,18027,291,16814
172901,12/6/2020,Chhattisgarh,India,4/2/2021,246809,2989,223772
172920,12/6/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3342,2,3326
172924,12/6/2020,Delhi,India,4/2/2021,592250,9643,557914
172960,12/6/2020,Goa,India,4/2/2021,48686,698,46624
172976,12/6/2020,Gujarat,India,4/2/2021,218788,4081,200012
172982,12/6/2020,Haryana,India,4/2/2021,243896,2588,228411
172989,12/6/2020,Himachal Pradesh,India,4/2/2021,44958,732,35957
173015,12/6/2020,Jammu and Kashmir,India,4/2/2021,113288,1746,106372
173018,12/6/2020,Jharkhand,India,4/2/2021,110278,986,107496
173036,12/6/2020,Karnataka,India,4/2/2021,893006,11856,855750
173039,12/6/2020,Kerala,India,4/2/2021,636392,2418,572911
173064,12/6/2020,Ladakh,India,4/2/2021,8893,120,7917
173065,12/6/2020,Lakshadweep,India,4/2/2021,0,0,0
173085,12/6/2020,Madhya Pradesh,India,4/2/2021,214505,3337,197777
173091,12/6/2020,Maharashtra,India,4/2/2021,1852266,47734,1723370
173093,12/6/2020,Manipur,India,4/2/2021,26073,306,22848
173106,12/6/2020,Meghalaya,India,4/2/2021,12237,120,11453
173120,12/6/2020,Mizoram,India,4/2/2021,3936,6,3728
173132,12/6/2020,Nagaland,India,4/2/2021,11379,66,10766
173176,12/6/2020,Odisha,India,4/2/2021,321196,1771,315840
173210,12/6/2020,Puducherry,India,4/2/2021,37224,614,36238
173214,12/6/2020,Punjab,India,4/2/2021,156226,4916,143414
173224,12/6/2020,Rajasthan,India,4/2/2021,280585,2429,255729
173273,12/6/2020,Sikkim,India,4/2/2021,5197,115,4695
